target,model_family,mean_mae,std_mae,mean_rmse,std_rmse,mean_r2,std_r2,folds,runtime_used,params_json,trial
revenue,ensemble_mean,444553.2964276689,11169.729375210969,562154.9765828949,44826.8584896019,0.37271802986020314,0.10823103768708447,2,mixed,"{""cat"": {""depth"": 6, ""iterations"": 400, ""l2_leaf_reg"": 7.0, ""learning_rate"": 0.08, ""random_strength"": 0.0}, ""lgbm"": {""colsample_bytree"": 1.0, ""learning_rate"": 0.03, ""max_depth"": 6, ""min_child_samples"": 40, ""n_estimators"": 1000, ""num_leaves"": 95, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0, ""subsample"": 0.95}, ""xgb"": {""colsample_bytree"": 0.8, ""learning_rate"": 0.08, ""max_depth"": 3, ""min_child_weight"": 1.0, ""n_estimators"": 800, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0, ""subsample"": 0.95}}",
revenue,xgb,454522.83941666665,14885.271750000014,576075.5904958012,28915.914230387192,0.33078125048444673,0.15356623524225976,2,gpu,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.08, ""max_depth"": 3, ""min_child_weight"": 1.0, ""n_estimators"": 800, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0, ""subsample"": 0.95}",5.0
revenue,cat,466651.0736833172,38550.78777166497,590722.983481457,65071.04370237276,0.3173690643226923,0.07674133174525999,2,gpu,"{""depth"": 6, ""iterations"": 400, ""l2_leaf_reg"": 7.0, ""learning_rate"": 0.08, ""random_strength"": 0.0}",3.0
revenue,lgbm,472697.70331958507,23445.808693247905,590907.1266179733,58486.4587409253,0.31341232972767086,0.09246711842319355,2,gpu,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.03, ""max_depth"": 6, ""min_child_samples"": 40, ""n_estimators"": 1000, ""num_leaves"": 95, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0, ""subsample"": 0.95}",4.0
